verse_id,pair,su_idx,tgt_idx,su_text,tgt_text,sim,len_ratio,punct_diff,ne_overlap,flag
Kejadian:1:17,su-en,1,1,"Kabeh ku Mantenna dipernahkeun di langit, sina nyaangan bumi,","God placed the lights in the expanse of the sky to shine on the earth,",0.63,0.688,1,1.0,Medium
Kejadian:1:18,su-en,1,1,"ngarajaan beurang, ngaratuan peuting, sarta misahkeun caang tina poek.","to preside over the day and the night, and to separate the light from the darkness.",0.8143,0.667,1,1.0,High
Kejadian:1:20,su-en,1,1,"Allah ngandika, ""Di cai sing pinuh ku rupa-rupa sasatoan nu harirup, ari awang-awang sing pinuh ku rupa-rupa manuk.""","God said, ""Let the water swarm with swarms of living creatures and let birds fly above the earth across the expanse of the sky.""",0.7213,0.966,1,1.0,Medium
Kejadian:1:21,su-en,1,1,"Allah ngadamel mahluk-mahluk laut anu galede katut sagala rupa sasatoan anu harirup di laut, kitu deui sagala rupa bangsa manuk.","God created the great sea creatures and every living and moving thing with which the water swarmed, according to their kinds, and every winged bird according to its kind.",0.8084,0.75,1,1.0,High
Kejadian:1:23,su-en,1,1,Peuting kaganti deui ku isuk: Poe nu kalima.,"There was evening, and there was morning, a fifth day.",0.6081,0.769,3,1.0,Low
Kejadian:1:24,su-en,1,1,"Allah ngandika, ""Di darat sing aya rupa-rupa sasatoan, sato piaraan, sato leuweung, nu galede, nu laleutik."" Seug bae jadi.","God said, ""Let the land produce living creatures according to their kinds: cattle, creeping things, and wild animals, each according to its kind."" It was so.",0.8187,0.857,2,1.0,Medium
Kejadian:1:31,su-en,3,3,Kejadian 2,Kejadian 2,1.0,1.0,0,1.0,High
Kejadian:1:31,su-en,1,1,Sakur anu geus dipidamel-Na tea kabeh ku Allah ditilik sarta pohara kamanah-Na.,God saw all that he had made - and it was very good!,0.6152,0.824,1,1.0,Medium
Kejadian:1:32,su-en,2,2,Kejadian 6,Kejadian 6,1.0,1.0,0,1.0,High
Kejadian:1:32,su-en,1,1,"Enoh, sanggeus yuswana 500 taun kenging putra tilu: Sem, Ham jeung Yapet.","After Noah was 500 years old, he became the father of Shem, Ham, and Japheth.",0.8053,0.842,2,1.0,Medium
Kejadian:1:33,su-en,2,3,Kejadian 19,Kejadian 19,1.0,1.0,0,1.0,High
Kejadian:1:33,su-en,1,2,"Sanggeus ngadawuh kitu ka Ibrahim, PANGERAN lajeng jengkar, Ibrahim mulih ka kemah.",Then Abraham returned home.,0.6479,0.333,2,1.0,Low
Kejadian:1:34,su-en,1,1,"Poe isukna, ceuk nu cikal ka adina, ""Tadi peuting, aceuk anu digarap ku Ama.","So in the morning the older daughter said to the younger, ""Since I had sexual relations with my father last night, let's make him drunk again tonight.",0.6492,0.613,1,1.0,Medium
Kejadian:1:37,su-en,1,1,"Anu cikal, anakna lalaki, dingaranan Moab, anu engkena jadi karuhun bangsa Moab kiwari.",The older daughter gave birth to a son and named him Moab.,0.7036,0.765,3,1.0,Low
Kejadian:1:38,su-en,2,3,Kejadian 20,Kejadian 20,1.0,1.0,0,1.0,High
Kejadian:1:38,su-en,1,1,"Ari adina, anakna sarua lalaki, dingaranan Ben Ami, anu engkena jadi karuhun bangsa Amon.",The younger daughter also gave birth to a son and named him Ben-Ammi.,0.7376,0.889,3,1.0,Low
Kejadian:1:39,su-en,1,1,"Sanggem sim kuring, 'Kumaha upami piistrieunana teu kersaeun ngiring?'","But I said to my master, 'What if the woman does not want to go with me?'",0.6764,0.6,0,1.0,Medium
Kejadian:1:40,su-en,2,2,"Tangtu maneh bakal manggih eta pijodoeun anak kami ti rerehan bapa kami, ti lebah wargi-wargina.","He will make your journey a success and you will find a wife for my son from among my relatives, from my father's family.",0.6072,0.731,0,1.0,Medium
Kejadian:1:42,su-en,1,1,"Tadi sadongkapna ka sisi sumur, sim kuring neneda kieu, 'Nun PANGERAN, Allah Ibrahim dunungan abdi, mugi kersa ngalaksanakeun ieu ihtiar.","When I came to the spring today, I prayed, 'OLord , God of my master Abraham, if you have decided to make my journey successful, may events unfold as follows:",0.6684,0.714,2,1.0,Medium
Kejadian:1:43,su-en,2,2,"Upami aya mojang anu dongkap rek ngala cai, abdi bade nyuhunkeun nginum tina buyungna.","When the young woman goes out to draw water, I'll say, ""Give me a little water to drink from your jug.""",0.6134,0.615,1,1.0,Medium
Kejadian:1:45,su-en,2,3,Sanggem sim kuring ka anjeunna: 'Cik Bapa pasihan caina.',"So I said to her, 'Please give me a drink.'",0.6985,0.923,2,1.0,Medium
Kejadian:1:45,su-en,1,1,"Sabot sim kuring neneda jeroning ati, euis Rabeka sumping bari munggu buyung, teras ka sisi sumur ngala cai.","""Before I finished praying in my heart, along came Rebekah with her water jug on her shoulder!",0.6055,0.952,2,1.0,Medium
Kejadian:1:46,su-en,1,1,"Anjeunna enggal nurunkeun buyung, sarta saurna: 'Mangga bade ngaleueut mah, malah onta-onta ge urang inuman.' Rot sim kuring nginum, ari anjeunna teras nginuman onta-onta.","She quickly lowered her jug from her shoulder and said, 'Drink, and I'll give your camels water too.' So I drank, and she also gave the camels water.",0.7048,0.971,1,1.0,Medium
Kejadian:1:47,su-en,1,1,"Sanggem sim kuring: 'Euis putra saha?' Walerna: 'Abdi putra Betuel, putu eyang Nahor sareng eyang Milka.' Ti dinya sim kuring ngabantun anting emas sareng geulang emas, dianggokeun ka anjeunna.","Then I asked her, 'Whose daughter are you?' She replied, 'The daughter of Bethuel the son of Nahor, whom Milcah bore to Nahor.' I put the ring in her nose and the bracelets on her wrists.",0.7967,0.864,3,1.0,Low
Kejadian:1:48,su-en,1,2,"Saparantos kitu sim kuring sideku muji sukur ka PANGERAN, Allahna juragan Ibrahim, wireh Mantenna parantos kersa maparin jalan pitepangeun sareng saderekna juragan Ibrahim, ditepangkeun sareng putrana nu istri, keur pigarwaeun putrana.","I praised theLord , the God of my master Abraham, who had led me on the right path to find the granddaughter of my master's brother for his son.",0.7023,0.861,2,1.0,Medium
Kejadian:1:49,su-en,3,2,"Henteu bae karujukan, saurkeun keneh, supados puguh cekeleun sim kuring.""","But if not, tell me as well, so that I may go on my way.""",0.6732,0.737,0,1.0,Medium
Kejadian:1:50,su-en,1,1,"Waler Laban jeung Betuel, ""Ku margi ieu teh pangersa PANGERAN, piraku kedah ditolak.","Then Laban and Bethuel replied, ""This is theLord 's doing.",0.6685,0.765,1,1.0,Medium
Kejadian:1:51,su-en,1,2,"Mangga Rabeka candak ka ditu, tikahkeun ka putra dunungan anjeun, sakumaha timbalan PANGERAN tea.""","Take her and go so that she may become the wife of your master's son, just as theLord has decided.""",0.6236,0.783,1,1.0,Medium
Kejadian:1:53,su-en,1,1,"Geus kitu ngaluar-luarkeun perhiasan tina emas jeung perak jeung anggoan-anggoan, keur Rabeka.","Then he brought out gold, silver jewelry, and clothing and gave them to Rebekah.",0.7875,0.944,1,1.0,Medium
Kejadian:1:58,su-en,1,1,"Rabeka disaur seug dipariksa, ""Daek ngiring ka ditu?"" Wangsulanana, ""Ngiringan.""","So they called Rebekah and asked her, ""Do you want to go with this man?"" She replied, ""I want to go.""",0.6138,0.621,0,1.0,Medium
Kejadian:1:60,su-en,2,2,"Turunanana sing bisa ngarebut nagara musuh-musuhna!""","May your descendants possess the strongholds of their enemies.""",0.6179,0.909,1,1.0,Medium
Kejadian:1:61,su-en,1,1,"Sanggeus sagala tarapti, Rabeka jeung para inangna dicandak kana onta, terus ngiring ka ditu ngantunkeun lembur.",Then Rebekah and her female servants mounted the camels and rode away with the man.,0.6089,0.842,2,1.0,Medium
Kejadian:1:64,su-en,1,1,"Rabeka oge geus awaseun ka Ishak, tuluy turun tina onta,",Rebekah looked up and saw Isaac.,0.6579,0.583,2,1.0,Medium
Kejadian:1:65,su-en,1,1,"sarta mariksakeun ka badega, ""Saha itu pameget anu nuju ka dieukeun?"" Ceuk badega, ""Juragan anom."" Top Rabeka kana tiungna terus dicindungkeun.","and asked Abraham's servant, ""Who is that man walking in the field toward us?"" ""That is my master,"" the servant replied.",0.6223,0.967,0,1.0,Medium
Kejadian:1:67,su-en,3,4,Kejadian 25,Kejadian 25,1.0,1.0,0,1.0,High
Keluaran:1:1,su-en,1,1,"Yakub ngungsina ka Mesir teh sapala putra, masing-masing jeung saanak bojona.",These are the names of the sons of Israel who entered Egypt - each man with his household entered with Jacob:,0.6054,0.682,2,1.0,Medium
Keluaran:1:2,su-en,1,1,"Rubin, Simeon, Lewi, Yuda,","Reuben, Simeon, Levi, and Judah,",0.8737,0.889,0,1.0,High
Keluaran:1:3,su-en,1,1,"Isaskar, Sebulun, Binyamin,","Issachar, Zebulun, and Benjamin,",0.8452,0.857,0,1.0,High
Keluaran:1:4,su-en,1,1,"Dan, Naptali, Gad, jeung Aser.","Dan and Naphtali, Gad and Asher.",0.8393,0.889,2,1.0,Medium
Keluaran:1:5,su-en,1,1,Jumlahna aya tujuh puluh urang turunan Yakub.,All the people who were directly descended from Jacob numbered seventy.,0.6792,0.667,0,1.0,Medium
Keluaran:1:5,su-en,2,2,Ari putrana nu jenengan Yusup mah geus ti heula aya di Mesir.,"But Joseph was already in Egypt,",0.6045,0.538,1,1.0,Medium
Keluaran:1:7,su-en,2,1,"Ieu bangsa laloba anakna, jumlahna beuki ngarekahan sarta jadi kuat, Mesir geus pinuh ku maranehna.","The Israelites, however, were fruitful, increased greatly, multiplied, and became extremely strong, so that the land was filled with them.",0.6252,0.667,4,1.0,Low
Keluaran:1:8,su-en,1,1,"Geus kitu ngadeg hiji raja anyar nyangking Mesir, anu henteu uningaeun ka Yusup.","Then a new king, who did not know about Joseph, came to power over Egypt.",0.842,0.833,1,1.0,High
Keluaran:1:9,su-en,1,1,"Eta raja nimbalan ka rahayatna, saurna, ""Urang Israil kacida lobana jeung kuat.","He said to his people, ""Look at the Israelite people, more numerous and stronger than we are!",0.7402,0.762,1,1.0,Medium
Keluaran:1:11,su-en,2,2,"Urang Israil dipaksa gawe nyieun kota pagudangan pikeun raja, nya eta kota Pitom jeung Raamses.",As a result they built Pithom and Rameses as store cities for Pharaoh.,0.7222,0.824,1,1.0,Medium
Keluaran:1:11,su-en,1,1,"Seug urang Israil teh ku urang Mesir ditarik, dipaksa kana gawe beurat, nu dipalar supaya paeheun pikir.",So they put foremen over the Israelites to oppress them with hard labor.,0.617,0.7,2,1.0,Medium
Keluaran:1:12,su-en,1,1,"Tapi beuki dikaniaya kalah ka beuki loba, sumebar di sakuliah nagara, kacida dipikainggisna ku urang Mesir.","But the more the Egyptians oppressed them, the more they multiplied and spread.",0.628,0.789,1,1.0,Medium
Keluaran:1:15,su-en,1,1,"Malah raja Mesir marentah ka Sipra jeung Pua, dua paraji anu sok marajian ka awewe urang Ibrani, timbalanana,","The king of Egypt said to the Hebrew midwives, one of whom was named Shiphrah and the other Puah,",0.7298,1.0,1,1.0,Medium
Keluaran:1:16,su-en,1,1,"""Lamun marajian awewe urang Ibrani, orokna lamun lalaki paehan, mun awewe meunang dihirupan.""","""When you assist the Hebrew women in childbirth, observe at the delivery: If it is a son, kill him, but if it is a daughter, she may live.""",0.7733,0.5,3,1.0,Low
Keluaran:1:19,su-en,1,1,"Piunjuk paraji, ""Awewe urang Ibrani teu sapertos awewe Mesir.","The midwives said to Pharaoh, ""Because the Hebrew women are not like the Egyptian women - for the Hebrew women are vigorous; they give birth before the midwife gets to them!""",0.6206,0.333,2,1.0,Low
Keluaran:1:22,su-en,1,1,"Tungtungna raja Mesir marentah ka sakabeh rahayatna, timbalanana, ""Rampas sakabeh orok lalaki urang Ibrani, palid-palidkeun ka Walungan Nil.","Then Pharaoh commanded all his people, ""All sons that are born you must throw into the river, but all daughters you may let live."" Keluaran 2",0.6129,0.806,1,1.0,Medium
Keluaran:1:24,su-en,1,1,"Ku Allah kadangu sarta Mantenna emuteun kana perjangjiana-Na ka Ibrahim, Ishak, jeung Yakub.","God heard their groaning, God remembered his covenant with Abraham, with Isaac, and with Jacob,",0.7758,0.947,2,1.0,Medium
Keluaran:1:25,su-en,2,2,Keluaran 3,Keluaran 3,1.0,1.0,0,1.0,High
Keluaran:1:27,su-en,1,1,"Sajeroning kitu PANGERAN nimbalan ka Harun, ""Tepungan Musa di gurun."" Bral Harun angkat rek nepangan Musa di gunung karamat.","TheLord said to Aaron, ""Go to the wilderness to meet Moses.",0.629,0.583,0,1.0,Medium
Keluaran:1:30,su-en,1,1,"Sagala timbalan PANGERAN ka Musa ku Harun dicarioskeun ka maranehna, sarta Musa nembongkeun mujijat-mujijat tea ka jalma rea.","Aaron spoke all the words that theLord had spoken to Moses and did the signs in the sight of the people,",0.7059,1.0,0,1.0,Medium
Keluaran:1:31,su-en,3,3,Keluaran 5,Keluaran 5,1.0,1.0,0,1.0,High
Keluaran:1:32,su-en,2,2,Keluaran 9,Keluaran 9,1.0,1.0,0,1.0,High
Keluaran:1:35,su-en,2,2,Keluaran 10,Keluaran 10,1.0,1.0,0,1.0,High
Keluaran:1:37,su-en,1,1,"Brul urang Israil ngabrul ti Raamses, laleumpang badarat ka Sukot.",The Israelites journeyed from Rameses to Sukkoth.,0.8256,0.667,1,1.0,High
Keluaran:1:37,su-en,2,2,"Aya 600.000 jalma lalaki, jaba awewe jeung barudak.","There were about 600,000 men on foot, plus their dependants.",0.672,0.857,1,1.0,Medium
Keluaran:1:39,su-en,1,1,"Adonan bawa ti Mesir tea dijarieun kueh tanpa ragi, sabab adonanana can kaburu diragian di Mesir, kawantu arinditna ti ditu teh sasat disurung-surungkeun ku urang Mesir, tur dadak-dadakan pisan, nepi ka taya waktu keur nyadiakeun bebekelan.","They baked cakes of bread without yeast using the dough they had brought from Egypt, for it was made without yeast - because they were thrust out of Egypt and were not able to delay, they could not prepare food for themselves either.",0.7487,0.978,2,1.0,Medium
Keluaran:1:40,su-en,1,1,Urang Israil caricingna di Mesir teh 430 taun.,Now the length of time the Israelites lived in Egypt was 430 years.,0.8251,0.643,0,1.0,High
Keluaran:1:41,su-en,1,1,"Dina poe panutup taun ka 430, kabeh kaom-kaom urang Israil ku PANGERAN dituyun kaluar ti Mesir.","At the end of the 430 years, on the very day, all the regiments of theLord went out of the land of Egypt.",0.808,0.769,1,1.0,High
Keluaran:1:43,su-en,1,1,"PANGERAN nimbalan ka Musa jeung Harun, ""Ieu papakon Paska.","TheLord said to Moses and Aaron, ""This is the ordinance of the Passover.",0.7859,0.75,0,1.0,Medium
Keluaran:1:47,su-en,1,1,Sakumna jamaah Israil wajib nekanan Paska.,The whole community of Israel must observe it.,0.62,0.778,0,1.0,Medium
Keluaran:1:49,su-en,1,1,"Jadi eta anu lain pribumi teh tunggal sapapakon jeung urang Israil asli.""","The same law will apply to the person who is native-born and to the foreigner who lives among you.""",0.6081,0.609,0,1.0,Medium
Keluaran:1:50,su-en,1,1,Sakur anu ku PANGERAN diandikakeun ka Musa jeung Harun ku sakabeh urang Israil diestokeun.,So all the Israelites did exactly as theLord commanded Moses and Aaron.,0.7207,0.867,0,1.0,Medium
Keluaran:1:51,su-en,2,2,Keluaran 13,Keluaran 13,1.0,1.0,0,1.0,High
Keluaran:1:51,su-en,1,1,Geus kitu poe eta PANGERAN ngabudalkeun urang Israil ti Mesir.,And on this very day theLord brought the Israelites out of the land of Egypt by their regiments.,0.7509,0.579,0,1.0,Medium
Kidung Agung:1:5,su-en,1,1,"Leuh wanoja-wanoja Yerusalem, hideung oge kuring teh geulis, hideung siga kemah urang Kedar, endah siga lalangse-lalangse karaton Suleman.","I am dark but lovely, O maidens of Jerusalem, dark like the tents of Qedar,lovely like the tent curtains of Salmah.",0.7676,1.0,0,1.0,Medium
Kidung Agung:1:14,su-en,1,1,"Anjeunna lir ranggeuyan kembang pacar, anu beukah di kebon anggur di Engedi.",My beloved is like a cluster of henna blossomsin the vineyards of En-Gedi.,0.6552,0.875,1,1.0,Medium
Kidung Agung:1:17,su-en,3,2,Kidung Agung 2,Kidung Agung 2,1.0,1.0,0,1.0,High
Kisah Para Rasul:1:1,su-en,1,1,"Juragan Teopilus, Dina kitab nu kahiji, sugri anu dipidamel sareng diwulangkeun ku Yesus, ku sim kuring parantos diseratkeun sadayana, ti ngawitan Anjeunna barangdamel","I wrote the former account, Theophilus, about all that Jesus began to do and teach",0.6731,0.63,2,1.0,Medium
Kisah Para Rasul:1:2,su-en,2,1,"Memeh ka sawarga Anjeunna maparin pituduh-pituduh ku Roh Suci, ka jalmi-jalmi anu ku Anjeunna diangkat jadi rasul-rasul-Na.","until the day he was taken up to heaven, after he had given orders by the Holy Spirit to the apostles he had chosen.",0.6588,0.963,0,1.0,Medium
Kisah Para Rasul:1:5,su-en,1,1,"Yohanes ngabaptisna ku cai, maraneh mah sakeudeung deui bakal ngabaptis ku Roh Suci.""","For John baptized with water, but you will be baptized with the Holy Spirit not many days from now.""",0.7777,0.727,0,1.0,Medium
Kisah Para Rasul:1:6,su-en,1,1,"Dina hiji waktos nuju karempel, rasul-rasul nararos ka Anjeunna, ""Gusti, dupi Karajaan Israil teh bade ayeuna diadegkeunana deui ku Gusti?""","So when they had gathered together, they began to ask him, ""Lord, is this the time when you are restoring the kingdom to Israel?""",0.7616,0.933,0,1.0,Medium
Kisah Para Rasul:1:8,su-en,1,1,"Tapi maraneh, lamun Roh Suci geus sumping bakal narampa kawasa, pikeun jaradi saksi-saksi Kami di Yerusalem, di sakuliah Yudea, di Samaria, nepi ka tungtung bumi.""","But you will receive power when the Holy Spirit has come upon you, and you will be my witnesses in Jerusalem, and in all Judea and Samaria, and to the farthest parts of the earth.""",0.8223,0.85,2,1.0,Medium
Kisah Para Rasul:1:11,su-en,2,2,"Yesus anu dicandak ka sawarga teh engke bakal sumping deui cara kitu, sakumaha anu bieu katarenjo ku maraneh keur munggahna ka sawarga.""","This same Jesus who has been taken up from you into heaven will come back in the same way you saw him go into heaven.""",0.8078,0.926,1,1.0,High
Kisah Para Rasul:1:11,su-en,1,1,"""Keur naraon narangtung di dieu taranggah ka langit, urang Galilea?","and said, ""Men of Galilee, why do you stand here looking up into the sky?",0.7769,0.684,1,1.0,Medium
Kisah Para Rasul:1:13,su-en,2,2,"Aranjeunna nya eta: Petrus, Yohanes, Yakobus jeung Andreas, Pilipus jeung Tomas, Bartolomeus jeung Mateus, Yakobus putra Alpeus, Simon Patriot, jeung Yudas putra Yakobus.","Peter and John, and James, and Andrew, Philip and Thomas, Bartholomew and Matthew, James son of Alphaeus and Simon the Zealot, and Judas son of James were there.",0.8758,0.914,2,1.0,Medium
Kisah Para Rasul:1:14,su-en,2,1,"Salian ti aranjeunna aya oge wanita-wanita anu ngariring neneda, oge Mariam ibu Yesus, jeung saderek-saderek Yesus.","All these continued together in prayer with one mind, together with the women, along with Mary the mother of Jesus, and his brothers.",0.6908,0.852,1,1.0,Medium
Kisah Para Rasul:1:15,su-en,1,1,"Dina hiji poe keur waktu aranjeunna kumpul deui - aya kira-kira saratus dua puluh urang - Petrus ngadeg tuluy sasauran kieu,","In those days Peter stood up among the believers (a gathering of about one hundred and twenty people) and said,",0.7485,0.958,0,1.0,Medium
Kisah Para Rasul:1:18,su-en,1,1,"(Yudas geus maot di lahan beunangna meuli ku duit upah ngahianat tea, manehna di dinya ngagubrag nepi ka beuteungna gudawang, peujitna amburadul.","(Now this man Judas acquired a field with the reward of his unjust deed, and falling headfirst he burst open in the middle and all his intestines gushed out.",0.7049,0.812,1,1.0,Medium
Kisah Para Rasul:1:19,su-en,1,1,"Urang Yerusalem kabeh nyarahoeun kana eta kajadian, anu matak eta lahan ku maranehna dingaranan ku basa maranehna: Akeldama, anu hartina ""Lahan Getih"".)","This became known to all who lived in Jerusalem, so that in their own language they called that fieldHakeldama, that is, ""Field of Blood."")",0.7955,0.935,2,1.0,Medium
Kisah Para Rasul:1:20,su-en,1,1,"""Margi,"" saur Petrus deui, ""hal eta kaungel dina Kitab Jabur kieu, 'Mugia imahna sing suwung, sing ulah aya nu ngeusian.' Sareng kieu, 'Jabatanana sing diganti ku nu sejen.'","""For it is written in the book of Psalms, 'Let his house become deserted,and let there be no one to live in it,' and 'Let another take his position of responsibility.'",0.7042,0.975,2,0.0,Low
Kisah Para Rasul:1:23,su-en,1,1,"Ku sakur nu araya di dinya dicalonkeun dua jelema piliheun nya eta: Yusup alias Barsabas (sok disebut oge Yustus), jeung Matias.",So they proposed two candidates: Joseph called Barsabbas (also called Justus) and Matthias.,0.8279,0.654,1,1.0,High
Kisah Para Rasul:1:25,su-en,1,1,"baris jadi rasul gegentos Yudas anu parantos tigubrag ka tempat anu satimpal.""","to assume the task of this service and apostleship from which Judas turned aside to go to his own place.""",0.6339,0.636,0,1.0,Medium
Kisah Para Rasul:1:26,su-en,3,2,Kisah Para Rasul 2,Kisah Para Rasul 2,1.0,1.0,0,1.0,High
Kisah Para Rasul:1:27,su-en,1,1,Reh ku Gusti moal diantep di dunyana anu maraot; Gusti moal ngantep raga abdi-Na nu satia reksak binasa.,"because you will not leave my soul in Hades, nor permit your Holy One to experience decay.",0.6297,0.864,2,1.0,Medium
Kisah Para Rasul:1:30,su-en,1,1,"Anjeunna teh nabi, ti anggalna geus uningaeun yen turunan anjeunna bakal aya saurang anu ku Allah bakal dijenengkeun raja sakumaha anjeunna, sabab Allah geus maparin jangji kalawan sumpah ka anjeunna.","So then, because he was a prophet and knew that Godhad sworn to him with an oath to seat one of his descendantson his throne,",0.696,0.818,0,1.0,Medium
Kisah Para Rasul:1:34,su-en,1,1,"Daud ku anjeun henteu munggah ka sawarga, tapi iasaeun nyaurkeun kieu: 'Pangeran ngadawuh ka Gusti kaula: Geura calik di katuhueun Kami,","For David did not ascend into heaven, but he himself says, 'The Lord said to my lord, ""Sit at my right hand",0.8265,0.962,3,1.0,Low
Kisah Para Rasul:1:36,su-en,1,1,"Ku sabab kitu sakumna urang Israil perlu terang enya-enya, yen anu ku Allah geus dijenengkeun Gusti jeung Jurusalamet teh nya eta Yesus anu disalibkeun ku aranjeun tea.""","Therefore let all the house of Israel know beyond a doubt that God has made this Jesus whom you crucified both Lord and Christ.""",0.8026,0.812,1,1.0,High
Kisah Para Rasul:1:37,su-en,1,1,"Jalma-jalma anu ngabarandungan kabeh tinghareruk, tuluy ngaromong ka Petrus jeung ka rasul-rasul lianna, ""Kedah kumaha kuring sadaya teh, para saderek?""","Now when they heard this, they were acutely distressed and said to Peter and the rest of the apostles, ""What should we do, brothers?""",0.7137,1.0,0,1.0,Medium
Kisah Para Rasul:1:38,su-en,1,1,"Saur Petrus, ""Kudu tarobat, jeung kudu dibaptis kalawan asmana Yesus Kristus, tangtu dosa-dosa aranjeun dihampura sarta bakal narampa sih kurnia Allah, nya eta Roh Suci.","Peter said to them, ""Repent, and each one of you be baptized in the name of Jesus Christ for the forgiveness of your sins, and you will receive the gift of the Holy Spirit.",0.7866,0.846,1,1.0,Medium
Kisah Para Rasul:1:39,su-en,1,1,"Sabab hal eta dijangjikeunana ku Allah teh pikeun aranjeun saanak incu, jeung pikeun anu araya di tempat-tempat anu jarauh, cindekna pikeun sakabeh, anu bakal disalaur ku Pangeran Allah urang.""","For the promise is for you and your children, and for all who are far away, as many as the Lord our God will call to himself.""",0.7165,0.861,1,1.0,Medium
Kisah Para Rasul:1:41,su-en,2,1,"Dina poe eta, jelema-jelema anu palercaya teh nambahan kira-kira tilu rebu urang,","So those who accepted his message were baptized, and that day about three thousand people were added.",0.6016,0.947,1,1.0,Medium
Kisah Para Rasul:1:42,su-en,1,1,"kabeh pada saregep kana piwulang rasul-rasul, kana samiuk kumpul, samiuk dahar, jeung kana samiuk neneda.","They were devoting themselves to the apostles' teaching and to fellowship, to the breaking of bread and to prayer.",0.6909,1.0,2,1.0,Medium
Kisah Para Rasul:1:45,su-en,1,1,"Barang-barang jeung harta bandana dijarual, duitna dibagikeun, gedena panta-panta nurutkeun pangabutuhna masing-masing.","and they began selling their property and possessions and distributing the proceeds to everyone, as anyone had need.",0.6072,0.952,1,1.0,Medium
Kisah Para Rasul:1:46,su-en,1,1,"Unggal poe kumpulan di Bait Allah, dalaharna pindah-pindah imah bagilir dibarengan ku langsar hate","Every day they continued to gather together by common consent in the temple courts, breaking bread from house to house, sharing their food with glad and humble hearts,",0.6029,0.548,2,1.0,Medium
Kisah Para Rasul:1:47,su-en,3,3,Kisah Para Rasul 3,Kisah Para Rasul 3,1.0,1.0,0,1.0,High
Kisah Para Rasul:1:47,su-en,1,1,"jeung maruji ka Allah, tur dipikaresep ku jalma rea.",praising God and having the good will of all the people.,0.6868,0.917,1,1.0,Medium
Kisah Para Rasul:1:48,su-en,1,1,"Nanging Allah Anu Maha Agung tangtos moal linggih di tempat kenging manusa, sakumaha saur nabi,","Yet the Most High does not live in houses made by human hands, as the prophet says,",0.7477,0.895,0,1.0,Medium
Kisah Para Rasul:1:49,su-en,1,1,"'Dawuhan Pangeran: Langit tahta Kami, bumi jojodog sampean Kami.","'Heaven is my throne, and earth is the footstool for my feet.",0.6941,0.857,1,1.0,Medium
Kisah Para Rasul:1:50,su-en,1,1,Ari sagala perkara karah lain Kami anu ngajadikeunana?',Did my hand not make all these things?',0.663,1.0,0,1.0,Medium
Kisah Para Rasul:1:52,su-en,1,1,Naha aya nabi anu nepi ka henteu dikaniaya ku karuhun aranjeun?,Which of the prophets did your ancestors not persecute?,0.6785,0.833,0,1.0,Medium
Kisah Para Rasul:1:55,su-en,1,1,"Tapi Stepanus anu pinuh ku Roh Suci tanggah ka langit, breh ningali kamulyaan Allah jeung Yesus anu ngadeg di tengeneuna-Na.","But Stephen, full of the Holy Spirit, looked intently toward heaven and saw the glory of God, and Jesus standing at the right hand of God.",0.8451,0.8,2,1.0,Medium
Kisah Para Rasul:1:56,su-en,1,2,"""Tenjo itu,"" saur Stepanus, ""kuring ningal langit muka, ningal Putra Manusa keur ngadeg di tengeneun Allah!""","""I see the heavens opened, and the Son of Man standing at the right hand of God!""",0.699,0.875,2,1.0,Medium
Kisah Para Rasul:1:59,su-en,1,1,"Stepanus anu teu eureun-eureun pada maledogan sasambat, ""Nun Gusti Yesus, tampi ieu nyawa abdi!""","They continued to stone Stephen while he prayed, ""Lord Jesus, receive my spirit!""",0.6607,0.857,0,1.0,Medium
Kisah Para Rasul:1:60,su-en,3,2,Kisah Para Rasul 8,Kisah Para Rasul 8,1.0,1.0,0,1.0,High
Kolose:1:1,su-en,2,1,"Sim kuring Paulus anu ku Allah dikersakeun jadi rasulna Yesus Kristus, jeung Timoteus, ngadoakeun mugia dulur-dulur dipaparin rahmat rahayu ku Allah, Rama urang.","From Paul, an apostle of Christ Jesus by the will of God, and Timothy our brother,",0.7148,0.655,0,1.0,Medium
Kolose:1:3,su-en,1,1,"Keur waktu mangnedakeun aranjeun, sim kuring muji sukur dina paneda ka Allah, Rama-Na Gusti urang Yesus Kristus,","We always give thanks to God, the Father of our Lord Jesus Christ, when we pray for you,",0.7517,0.955,0,1.0,Medium
Kolose:1:4,su-en,1,1,reh nguping warta aranjeun percaya ka Kristus jeung mikanyaah ka sakabeh umat Allah.,since we heard about your faith in Christ Jesus and the love that you have for all the saints.,0.6753,0.7,0,0.0,Low
Kolose:1:6,su-en,1,2,"Warta ti Allah teh geus sumebar mawa berkah rahmat Allah ka sakuliah dunya, sakumaha anu katampa ku aranjeun basa mimiti ngadenge hal eta bari tuluy dilenyepan nepi ka terang.","Just as in the entire world this gospel is bearing fruit and growing, so it has also been bearing fruit and growing among you from the first day you heard it and understood the grace of God in truth.",0.6271,0.756,0,1.0,Medium
Kolose:1:7,su-en,1,1,"Aranjeun terang teh ti Epapras, kanyaah sim kuring sasama ngawula, anu satia ngalakonan gawe ti Kristus nyuluran sim kuring.","You learned the gospel from Epaphras, our dear fellow slave - a faithful minister of Christ on our behalf -",0.6486,0.955,1,1.0,Medium
